name_sat,x,y,z,t,firing,detected_by_GS,nom_station
Sat_real_3,-16693649.072303,-13549631.273884,-33384691.692584,31560.566000,0,false,
Sat_real_3,-16640806.748629,-13618063.416035,-33278865.154838,31620.566000,0,false,
Sat_real_3,-16587580.556590,-13686181.415395,-33172270.879483,31680.566000,0,false,
Sat_real_3,-16533969.153368,-13753981.579576,-33064906.184088,31740.566000,0,false,
Sat_real_3,-16479971.179874,-13821460.167757,-32956768.353726,31800.566000,0,false,
Sat_real_3,-16425585.260534,-13888613.389706,-32847854.640542,31860.566000,0,false,
Sat_real_3,-16370810.003072,-13955437.404785,-32738162.263324,31920.566000,0,false,
Sat_real_3,-16315643.998290,-14021928.320926,-32627688.407060,31980.566000,0,false,
Sat_real_3,-16260085.819842,-14088082.193580,-32516430.222489,32040.566000,0,false,
Sat_real_3,-16204134.024005,-14153895.024647,-32404384.825645,32100.566000,0,false,
Sat_real_3,-16147787.149446,-14219362.761371,-32291549.297388,32160.566000,0,false,
Sat_real_3,-16091043.716982,-14284481.295214,-32177920.682935,32220.566000,0,false,
Sat_real_3,-16033902.229343,-14349246.460697,-32063495.991371,32280.566000,0,false,
Sat_real_3,-15976361.170920,-14413654.034217,-31948272.195162,32340.566000,0,false,
Sat_real_3,-15918419.007518,-14477699.732825,-31832246.229653,32400.566000,0,false,
Sat_real_3,-15860074.186097,-14541379.212984,-31715414.992557,32460.566000,0,false,
Sat_real_3,-15801325.134517,-14604688.069285,-31597775.343438,32520.566000,0,false,
Sat_real_3,-15742170.261267,-14667621.833139,-31479324.103180,32580.566000,0,false,
Sat_real_3,-15682607.955199,-14730175.971423,-31360058.053452,32640.566000,0,false,
Sat_real_3,-15622636.585252,-14792345.885102,-31239973.936155,32700.566000,0,false,
Sat_real_3,-15562254.500173,-14854126.907813,-31119068.452868,32760.566000,0,false,
Sat_real_3,-15501460.028231,-14915514.304402,-30997338.264278,32820.566000,0,false,
Sat_real_3,-15440251.476925,-14976503.269432,-30874779.989601,32880.566000,0,false,
Sat_real_3,-15378627.132693,-15037088.925651,-30751390.205989,32940.566000,0,false,
Sat_real_3,-15316585.260607,-15097266.322410,-30627165.447937,33000.566000,0,false,
Sat_real_3,-15254124.104068,-15157030.434048,-30502102.206665,33060.566000,0,false,
Sat_real_3,-15191241.884493,-15216376.158228,-30376196.929494,33120.566000,0,false,
Sat_real_3,-15127936.800996,-15275298.314224,-30249446.019220,33180.566000,0,false,
Sat_real_3,-15064207.030067,-15333791.641174,-30121845.833457,33240.566000,0,false,
Sat_real_3,-15000050.725240,-15391850.796265,-29993392.683989,33300.566000,0,false,
Sat_real_3,-14935466.016756,-15449470.352887,-29864082.836093,33360.566000,0,false,
Sat_real_3,-14870451.011222,-15506644.798720,-29733912.507857,33420.566000,0,false,
Sat_real_3,-14805003.791266,-15563368.533775,-29602877.869490,33480.566000,0,false,
Sat_real_3,-14739122.415172,-15619635.868382,-29470975.042609,33540.566000,0,false,
Sat_real_3,-14672804.916531,-15675441.021109,-29338200.099521,33600.566000,0,false,
Sat_real_3,-14606049.303863,-15730778.116634,-29204549.062485,33660.566000,0,false,
Sat_real_3,-14538853.560248,-15785641.183546,-29070017.902969,33720.566000,0,false,
Sat_real_3,-14471215.642939,-15840024.152092,-28934602.540888,33780.566000,0,false,
Sat_real_3,-14403133.482979,-15893920.851845,-28798298.843826,33840.566000,0,false,
Sat_real_3,-14334604.984800,-15947325.009317,-28661102.626247,33900.566000,0,false,
Sat_real_3,-14265628.025824,-16000230.245490,-28523009.648695,33960.566000,0,false,
Sat_real_3,-14196200.456048,-16052630.073284,-28384015.616970,34020.566000,0,false,
Sat_real_3,-14126320.097630,-16104517.894938,-28244116.181300,34080.566000,0,false,
Sat_real_3,-14055984.744460,-16155886.999323,-28103306.935488,34140.566000,0,false,
Sat_real_3,-13985192.161730,-16206730.559166,-27961583.416053,34200.566000,0,false,
Sat_real_3,-13913940.085491,-16257041.628188,-27818941.101346,34260.566000,0,false,
Sat_real_3,-13842226.222204,-16306813.138167,-27675375.410660,34320.566000,0,false,
Sat_real_3,-13770048.248283,-16356037.895892,-27530881.703316,34380.566000,0,false,
Sat_real_3,-13697403.809631,-16404708.580036,-27385455.277736,34440.566000,0,false,
Sat_real_3,-13624290.521165,-16452817.737925,-27239091.370501,34500.566000,0,false,
Sat_real_3,-13550705.966336,-16500357.782207,-27091785.155393,34560.566000,0,false,
Sat_real_3,-13476647.696637,-16547320.987417,-26943531.742415,34620.566000,0,false,
Sat_real_3,-13402113.231107,-16593699.486427,-26794326.176799,34680.566000,0,false,
Sat_real_3,-13327100.055822,-16639485.266788,-26644163.437997,34740.566000,0,false,
Sat_real_3,-13251605.623379,-16684670.166953,-26493038.438651,34800.566000,0,false,
Sat_real_3,-13175627.352372,-16729245.872371,-26340946.023551,34860.566000,0,false,
Sat_real_3,-13099162.626859,-16773203.911462,-26187880.968572,34920.566000,0,false,
Sat_real_3,-13022208.795820,-16816535.651456,-26033837.979592,34980.566000,0,false,
Sat_real_3,-12944763.172606,-16859232.294086,-25878811.691397,35040.566000,0,false,
Sat_real_3,-12866823.034377,-16901284.871153,-25722796.666567,35100.566000,0,false,
Sat_real_3,-12788385.621538,-16942684.239928,-25565787.394340,35160.566000,0,false,
Sat_real_3,-12709448.137156,-16983421.078404,-25407778.289466,35220.566000,0,false,
Sat_real_3,-12630007.746376,-17023485.880389,-25248763.691037,35280.566000,0,false,
Sat_real_3,-12550061.575826,-17062868.950422,-25088737.861300,35340.566000,0,false,
Sat_real_3,-12469606.713012,-17101560.398524,-24927694.984458,35400.566000,0,false,
Sat_real_3,-12388640.205704,-17139550.134759,-24765629.165449,35460.566000,0,false,
Sat_real_3,-12307159.061317,-17176827.863604,-24602534.428706,35520.566000,0,false,
Sat_real_3,-12225160.246279,-17213383.078131,-24438404.716908,35580.566000,0,false,
Sat_real_3,-12142640.685391,-17249205.053963,-24273233.889708,35640.566000,0,false,
Sat_real_3,-12059597.261185,-17284282.843037,-24107015.722444,35700.566000,0,false,
Sat_real_3,-11976026.813265,-17318605.267123,-23939743.904843,35760.566000,0,false,
Sat_real_3,-11891926.137649,-17352160.911119,-23771412.039698,35820.566000,0,false,
Sat_real_3,-11807291.986093,-17384938.116094,-23602013.641542,35880.566000,0,false,
Sat_real_3,-11722121.065422,-17416924.972083,-23431542.135299,35940.566000,0,false,
Sat_real_3,-11636410.036842,-17448109.310609,-23259990.854930,36000.566000,0,false,
Sat_real_3,-11550155.515251,-17478478.696924,-23087353.042057,36060.566000,0,false,
Sat_real_3,-11463354.068546,-17508020.421966,-22913621.844591,36120.566000,0,false,
Sat_real_3,-11376002.216921,-17536721.494002,-22738790.315333,36180.566000,0,false,
Sat_real_3,-11288096.432165,-17564568.629961,-22562851.410581,36240.566000,0,false,
Sat_real_3,-11199633.136951,-17591548.246424,-22385797.988723,36300.566000,0,false,
Sat_real_3,-11110608.704127,-17617646.450274,-22207622.808824,36360.566000,0,false,
Sat_real_3,-11021019.456002,-17642849.028978,-22028318.529213,36420.566000,0,false,
Sat_real_3,-10930861.663635,-17667141.440478,-21847877.706070,36480.566000,0,false,
Sat_real_3,-10840131.546120,-17690508.802697,-21666292.792011,36540.566000,0,false,
Sat_real_3,-10748825.269873,-17712935.882614,-21483556.134674,36600.566000,0,false,
Sat_real_3,-10656938.947928,-17734407.084904,-21299659.975322,36660.566000,0,false,
Sat_real_3,-10564468.639227,-17754906.440113,-21114596.447443,36720.566000,0,false,
Sat_real_3,-10471410.347930,-17774417.592356,-20928357.575375,36780.566000,0,false,
Sat_real_3,-10377760.022718,-17792923.786503,-20740935.272938,36840.566000,0,false,
Sat_real_3,-10283513.556120,-17810407.854832,-20552321.342099,36900.566000,0,false,
Sat_real_3,-10188666.783847,-17826852.203129,-20362507.471652,36960.566000,0,false,
Sat_real_3,-10093215.484137,-17842238.796197,-20171485.235935,37020.566000,0,false,
Sat_real_3,-9997155.377129,-17856549.142744,-19979246.093588,37080.566000,0,false,
Sat_real_3,-9900482.124248,-17869764.279637,-19785781.386350,37140.566000,0,false,
Sat_real_3,-9803191.327625,-17881864.755458,-19591082.337907,37200.566000,0,false,
Sat_real_3,-9705278.529532,-17892830.613354,-19395140.052801,37260.566000,0,false,
Sat_real_3,-9606739.211869,-17902641.373134,-19197945.515406,37320.566000,0,false,
Sat_real_3,-9507568.795670,-17911276.012563,-18999489.588979,37380.566000,0,false,
Sat_real_3,-9407762.640666,-17918712.947831,-18799763.014801,37440.566000,0,false,
Sat_real_3,-9307316.044888,-17924930.013134,-18598756.411414,37500.566000,0,false,
Sat_real_3,-9206224.244332,-17929904.439332,-18396460.273971,37560.566000,0,false,
Sat_real_3,-9104482.412676,-17933612.831625,-18192864.973708,37620.566000,0,false,
Sat_real_3,-9002085.661079,-17936031.146202,-17987960.757561,37680.566000,0,false,
Sat_real_3,-8899029.038046,-17937134.665798,-17781737.747935,37740.566000,0,false,
Sat_real_3,-8795307.529387,-17936897.974101,-17574185.942650,37800.566000,0,false,
Sat_real_3,-8690916.058271,-17935294.928950,-17365295.215087,37860.566000,0,false,
Sat_real_3,-8585849.485388,-17932298.634245,-17155055.314542,37920.566000,0,false,
Sat_real_3,-8480102.609230,-17927881.410508,-16943455.866834,37980.566000,0,false,
Sat_real_3,-8373670.166507,-17922014.764006,-16730486.375173,38040.566000,0,false,
Sat_real_3,-8266546.832713,-17914669.354360,-16516136.221336,38100.566000,0,false,
Sat_real_3,-8158727.222855,-17905814.960551,-16300394.667166,38160.566000,0,false,
Sat_real_3,-8050205.892364,-17895420.445224,-16083250.856447,38220.566000,0,false,
Sat_real_3,-7940977.338212,-17883453.717197,-15864693.817188,38280.566000,0,false,
Sat_real_3,-7831036.000253,-17869881.692054,-15644712.464350,38340.566000,0,false,
Sat_real_3,-7720376.262811,-17854670.250731,-15423295.603084,38400.566000,0,false,
Sat_real_3,-7608992.456543,-17837784.195936,-15200431.932525,38460.566000,0,false,
Sat_real_3,-7496878.860616,-17819187.206316,-14976110.050186,38520.566000,0,false,
Sat_real_3,-7384029.705209,-17798841.788188,-14750318.457053,38580.566000,0,false,
Sat_real_3,-7270439.174397,-17776709.224711,-14523045.563411,38640.566000,0,false,
Sat_real_3,-7156101.409449,-17752749.522332,-14294279.695517,38700.566000,0,false,
Sat_real_3,-7041010.512584,-17726921.354319,-14064009.103189,38760.566000,0,false,
Sat_real_3,-6925160.551228,-17699182.001228,-13832221.968412,38820.566000,0,false,
Sat_real_3,-6808545.562839,-17669487.288068,-13598906.415076,38880.566000,0,false,
Sat_real_3,-6691159.560351,-17637791.517977,-13364050.519956,38940.566000,0,false,
Sat_real_3,-6572996.538309,-17604047.402177,-13127642.325086,39000.566000,0,false,
Sat_real_3,-6454050.479757,-17568205.985952,-12889669.851652,39060.566000,0,false,
Sat_real_3,-6334315.363983,-17530216.570407,-12650121.115583,39120.566000,0,false,
Sat_real_3,-6213785.175186,-17490026.629702,-12408984.145029,39180.566000,0,false,
Sat_real_3,-6092453.912193,-17447581.723483,-12166246.999912,39240.566000,0,false,
Sat_real_3,-5970315.599317,-17402825.404159,-11921897.793795,39300.566000,0,false,
Sat_real_3,-5847364.298501,-17355699.118702,-11675924.718315,39360.566000,0,false,
Sat_real_3,-5723594.122861,-17306142.104583,-11428316.070446,39420.566000,0,false,
Sat_real_3,-5598999.251831,-17254091.279429,-11179060.282944,39480.566000,0,false,
Sat_real_3,-5473573.948029,-17199481.123997,-10928145.958292,39540.566000,0,false,
Sat_real_3,-5347312.576089,-17142243.557967,-10675561.906547,39600.566000,0,false,
Sat_real_3,-5220209.623652,-17082307.808078,-10421297.187553,39660.566000,0,false,
Sat_real_3,-5092259.724750,-17019600.268074,-10165341.157941,39720.566000,0,false,
Sat_real_3,-4963457.685903,-16954044.349848,-9907683.523581,39780.566000,0,false,
Sat_real_3,-4833798.515189,-16885560.325216,-9648314.397988,39840.566000,0,false,
Sat_real_3,-4703277.454657,-16814065.157614,-9387224.367456,39900.566000,0,false,
Sat_real_3,-4571890.016489,-16739472.323037,-9124404.563692,39960.566000,0,false,
Sat_real_3,-4439632.023271,-16661691.619451,-8859846.744722,40020.566000,0,false,
Sat_real_3,-4306499.653000,-16580628.963861,-8593543.385268,40080.566000,0,false,
Sat_real_3,-4172489.489241,-16496186.176164,-8325487.777481,40140.566000,0,false,
Sat_real_3,-4037598.577156,-16408260.748891,-8055674.143447,40200.566000,0,false,
Sat_real_3,-3901824.486095,-16316745.601809,-7784097.760856,40260.566000,0,false,
Sat_real_3,-3765165.379456,-16221528.820393,-7510755.103251,40320.566000,0,false,
Sat_real_3,-3627620.092905,-16122493.377039,-7235643.997046,40380.566000,0,false,
Sat_real_3,-3489188.221773,-16019516.833863,-6958763.796972,40440.566000,0,false,
